tree_type,policy_name,storage_type,config_name,cache_size,cache_page_limit,thread_count,timestamp,key_type,value_type,record_count,degree,operation,time_us,throughput_ops_sec,test_run_id,cache_hits,cache_misses,cache_evictions,cache_dirty_evictions,cache_hit_rate,perf_cache_misses,perf_cache_references,perf_cycles,perf_instructions,perf_branch_misses,perf_page_faults,perf_l1_dcache_misses,perf_l1_dcache_loads,perf_llc_misses,perf_llc_loads
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:42,uint64_t,uint64_t,100000,24,ycsb_e,19631,5093760.34,3,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:44,uint64_t,uint64_t,100000,24,ycsb_e,19958,5010507.54,4,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:47,uint64_t,uint64_t,100000,24,ycsb_e,19671,5083553.54,5,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:49,uint64_t,uint64_t,100000,24,ycsb_e,19588,5104955.07,6,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:51,uint64_t,uint64_t,100000,24,ycsb_e,19690,5078624.21,7,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:53,uint64_t,uint64_t,100000,24,ycsb_e,19435,5145180.00,8,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:55,uint64_t,uint64_t,100000,24,ycsb_e,19628,5094503.55,9,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.1000,499,1,2025-10-10 02:33:57,uint64_t,uint64_t,100000,24,ycsb_e,19448,5141911.88,10,0,0,0,0,0.00,278843,3248085,836211855,1341978991,6228525,2954,13323061,375092072,193924,558556
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:32,uint64_t,uint64_t,100000,24,ycsb_e,19732,5067806.75,1,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:34,uint64_t,uint64_t,100000,24,ycsb_e,19544,5116509.05,2,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:36,uint64_t,uint64_t,100000,24,ycsb_e,19605,5100654.53,3,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:38,uint64_t,uint64_t,100000,24,ycsb_e,19750,5063272.68,4,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:40,uint64_t,uint64_t,100000,24,ycsb_e,19665,5085072.76,5,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:42,uint64_t,uint64_t,100000,24,ycsb_e,19572,5109301.24,6,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:44,uint64_t,uint64_t,100000,24,ycsb_e,19632,5093516.45,7,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:46,uint64_t,uint64_t,100000,24,ycsb_e,19595,5103082.52,8,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:48,uint64_t,uint64_t,100000,24,ycsb_e,19644,5090364.14,9,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.2500,1249,1,2025-10-10 02:36:50,uint64_t,uint64_t,100000,24,ycsb_e,19794,5051952.26,10,0,0,0,0,0.00,581862,3503894,865224634,1334195599,6653964,3141,13916328,367162199,320629,742356
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:30:47,uint64_t,uint64_t,100000,24,ycsb_e,78285,1277381.86,1,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:30:49,uint64_t,uint64_t,100000,24,ycsb_e,78042,1281360.63,2,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:30:51,uint64_t,uint64_t,100000,24,ycsb_e,78379,1275851.93,3,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:30:54,uint64_t,uint64_t,100000,24,ycsb_e,78320,1276806.90,4,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:30:56,uint64_t,uint64_t,100000,24,ycsb_e,78455,1274604.91,5,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:30:58,uint64_t,uint64_t,100000,24,ycsb_e,78224,1278376.85,6,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:31:00,uint64_t,uint64_t,100000,24,ycsb_e,77155,1296086.54,7,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:31:02,uint64_t,uint64_t,100000,24,ycsb_e,77826,1284915.11,8,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:31:04,uint64_t,uint64_t,100000,24,ycsb_e,77835,1284757.69,9,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,LRU,FileStorage,device_aware_non_concurrent_lru_metadata_update_in_order_and_relaxed,0.0200,99,1,2025-10-10 02:31:06,uint64_t,uint64_t,100000,24,ycsb_e,78131,1279897.51,10,0,0,0,0,0.00,870470,6595926,2132124795,3675820793,9772550,2866,39817137,993507473,259499,3796552
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:04,uint64_t,uint64_t,100000,24,ycsb_e,20992,4763704.31,1,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:06,uint64_t,uint64_t,100000,24,ycsb_e,21009,4759640.76,2,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:08,uint64_t,uint64_t,100000,24,ycsb_e,21476,4656160.48,3,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:10,uint64_t,uint64_t,100000,24,ycsb_e,20774,4813618.84,4,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:12,uint64_t,uint64_t,100000,24,ycsb_e,20869,4791702.76,5,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:14,uint64_t,uint64_t,100000,24,ycsb_e,21006,4760320.94,6,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:17,uint64_t,uint64_t,100000,24,ycsb_e,21365,4680535.87,7,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:19,uint64_t,uint64_t,100000,24,ycsb_e,20918,4780540.22,8,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:21,uint64_t,uint64_t,100000,24,ycsb_e,20832,4800134.86,9,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.1000,499,1,2025-10-10 02:25:23,uint64_t,uint64_t,100000,24,ycsb_e,21175,4722492.86,10,0,0,0,0,0.00,550122,3044093,934722457,1535153225,6700226,41398,14013693,407627258,249266,561394
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:27:55,uint64_t,uint64_t,100000,24,ycsb_e,20637,4845468.09,1,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:27:57,uint64_t,uint64_t,100000,24,ycsb_e,21299,4694978.73,2,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:27:59,uint64_t,uint64_t,100000,24,ycsb_e,20465,4886312.13,3,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:28:01,uint64_t,uint64_t,100000,24,ycsb_e,21057,4749010.75,4,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:28:03,uint64_t,uint64_t,100000,24,ycsb_e,20923,4779210.51,5,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:28:05,uint64_t,uint64_t,100000,24,ycsb_e,20767,4815182.46,6,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:28:07,uint64_t,uint64_t,100000,24,ycsb_e,20696,4831827.05,7,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:28:09,uint64_t,uint64_t,100000,24,ycsb_e,20621,4849237.69,8,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:28:11,uint64_t,uint64_t,100000,24,ycsb_e,21308,4692897.93,9,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.2500,1249,1,2025-10-10 02:28:13,uint64_t,uint64_t,100000,24,ycsb_e,20706,4829424.95,10,0,0,0,0,0.00,301554,3961185,894677436,1533286038,6430463,34115,14157630,393590218,163437,847247
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:17,uint64_t,uint64_t,100000,24,ycsb_e,34393,2907561.05,1,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:20,uint64_t,uint64_t,100000,24,ycsb_e,34302,2915277.91,2,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:22,uint64_t,uint64_t,100000,24,ycsb_e,34385,2908195.57,3,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:24,uint64_t,uint64_t,100000,24,ycsb_e,34183,2925348.44,4,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:26,uint64_t,uint64_t,100000,24,ycsb_e,34288,2916451.65,5,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:28,uint64_t,uint64_t,100000,24,ycsb_e,34313,2914321.43,6,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:30,uint64_t,uint64_t,100000,24,ycsb_e,34112,2931516.61,7,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:32,uint64_t,uint64_t,100000,24,ycsb_e,34876,2867250.82,8,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:34,uint64_t,uint64_t,100000,24,ycsb_e,34230,2921386.31,9,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,CLOCK,PMemStorage,device_aware_non_concurrent_default,0.0200,99,1,2025-10-10 02:22:36,uint64_t,uint64_t,100000,24,ycsb_e,34311,2914501.33,10,0,0,0,0,0.00,729403,5825162,1232631629,2264874856,8078347,46181,27056242,609045289,237359,3304310
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:40,uint64_t,uint64_t,100000,24,ycsb_e,22755,4394461.64,1,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:42,uint64_t,uint64_t,100000,24,ycsb_e,22982,4351066.69,2,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:44,uint64_t,uint64_t,100000,24,ycsb_e,23185,4313116.19,3,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:46,uint64_t,uint64_t,100000,24,ycsb_e,22634,4418010.60,4,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:48,uint64_t,uint64_t,100000,24,ycsb_e,22747,4396037.62,5,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:50,uint64_t,uint64_t,100000,24,ycsb_e,22874,4371612.41,6,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:52,uint64_t,uint64_t,100000,24,ycsb_e,22753,4394867.80,7,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:54,uint64_t,uint64_t,100000,24,ycsb_e,22710,4403328.71,8,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:56,uint64_t,uint64_t,100000,24,ycsb_e,22825,4380978.67,9,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.1000,499,1,2025-10-10 02:16:58,uint64_t,uint64_t,100000,24,ycsb_e,22785,4388777.77,10,0,0,0,0,0.00,1048445,3963636,1052430734,1699571556,6859446,46374,19231077,429233223,364826,830580
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:26,uint64_t,uint64_t,100000,24,ycsb_e,22824,4381204.96,1,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:28,uint64_t,uint64_t,100000,24,ycsb_e,22902,4366348.71,2,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:30,uint64_t,uint64_t,100000,24,ycsb_e,22959,4355431.62,3,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:32,uint64_t,uint64_t,100000,24,ycsb_e,22855,4375231.20,4,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:34,uint64_t,uint64_t,100000,24,ycsb_e,22837,4378793.29,5,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:36,uint64_t,uint64_t,100000,24,ycsb_e,22843,4377641.06,6,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:38,uint64_t,uint64_t,100000,24,ycsb_e,22739,4397679.33,7,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:40,uint64_t,uint64_t,100000,24,ycsb_e,22853,4375780.86,8,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:42,uint64_t,uint64_t,100000,24,ycsb_e,22726,4400084.16,9,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.2500,1249,1,2025-10-10 02:19:44,uint64_t,uint64_t,100000,24,ycsb_e,22772,4391175.58,10,0,0,0,0,0.00,1025373,4208981,1037731229,1661480794,6644627,46562,18698740,428593935,354128,904467
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:13:47,uint64_t,uint64_t,100000,24,ycsb_e,35508,2816187.60,1,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:13:50,uint64_t,uint64_t,100000,24,ycsb_e,35311,2831964.67,2,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:13:52,uint64_t,uint64_t,100000,24,ycsb_e,34969,2859648.89,3,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:13:54,uint64_t,uint64_t,100000,24,ycsb_e,35308,2832217.88,4,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:13:56,uint64_t,uint64_t,100000,24,ycsb_e,35600,2808952.07,5,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:13:58,uint64_t,uint64_t,100000,24,ycsb_e,35214,2839730.20,6,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:14:00,uint64_t,uint64_t,100000,24,ycsb_e,35494,2817360.04,7,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:14:02,uint64_t,uint64_t,100000,24,ycsb_e,35721,2799459.67,8,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:14:04,uint64_t,uint64_t,100000,24,ycsb_e,34667,2884554.86,9,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,LRU,VolatileStorage,device_aware_non_concurrent_lru_metadata_update_in_order,0.0200,99,1,2025-10-10 02:14:06,uint64_t,uint64_t,100000,24,ycsb_e,35515,2815678.37,10,0,0,0,0,0.00,896764,6150246,1269587203,2364045820,8232548,46286,31084635,622012209,288287,3540064
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:11,uint64_t,uint64_t,100000,24,ycsb_f,28912,3458681.84,1,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
BplusTreeSOA,A2Q,FileStorage,device_aware_non_concurrent_relaxed,0.1000,499,1,2025-10-10 02:59:13,uint64_t,uint64_t,100000,24,ycsb_f,28909,3459033.22,2,0,0,0,0,0.00,748307,3416166,1066120902,1640792879,9868573,2954,14054667,431398701,337039,724390
